"Simulation 1 x [R = 100, d = 45, Regolith = 2]","Simulation 1 gcorr [R = 100, d = 45, Regolith = 2]","Simulation 1 noise [R = 100, d = 45, Regolith = 2]","Simulation 2 x [R = 200, d = 45, Regolith = 2]","Simulation 2 gcorr [R = 200, d = 45, Regolith = 2]","Simulation 2 noise [R = 200, d = 45, Regolith = 2]","Simulation 3 x [R = 300, d = 45, Regolith = 2]","Simulation 3 gcorr [R = 300, d = 45, Regolith = 2]","Simulation 3 noise [R = 300, d = 45, Regolith = 2]"
-363.75,29.370230198265737,0.14604685958076621,-363.75,29.240664756826224,0.08854959407814844,-363.75,29.010496173538307,0.0013303271635636096
-358.75,29.361105117500674,-0.07455094958708113,-358.75,29.22904640637484,-0.008066384210035003,-358.75,28.9874447490365,-0.025019864989472475
-353.75,29.352136293545765,0.013166874694116119,-353.75,29.217425033806517,0.051746740476150466,-353.75,28.963124907941516,0.020263542421634674
-348.75,29.343337242198725,0.016941444174086422,-348.75,29.205800130874874,0.07148185421307521,-348.75,28.93735844975714,0.0003090312704015232
-343.75,29.33472490081153,0.016196739138673987,-343.75,29.19417304754388,-0.046079735684116364,-343.75,28.909944389429825,0.07946801674605831
-338.75,29.326320617899498,-0.015908226147889577,-338.75,29.18254777734676,0.1044739503373708,-338.75,28.88065915870994,-0.044022875707321905
-333.75,29.318151487403586,-0.060222530677681164,-333.75,29.170932059081366,-0.07090739836426468,-333.75,28.84925939585688,-0.07044880177360277
-328.75,29.310252171568187,-0.03747949178705313,-328.75,29.159338935639713,0.061749753209826924,-328.75,28.815488995495713,-0.027154547423620168
-323.75,29.302667427607552,-0.04176111105133548,-323.75,29.14778898229313,-0.03026350271334781,-323.75,28.779092605649403,-0.05235378474773297
-318.75,29.295455665620214,0.017073095323604612,-318.75,29.136313529898153,-0.007094559704917791,-318.75,28.739838016246676,-0.0649214147136948
-313.75,29.2886940456555,0.05469888124980066,-313.75,29.12495939070458,0.0121523386340813,-313.75,28.697549439163797,-0.014538483223917417
-308.75,29.282485917427753,0.08152700617940549,-308.75,29.11379589327178,0.05659507780339408,-308.75,28.652152045881387,0.06286904984074541
-303.75,29.276971899196084,0.04623664792342529,-303.75,29.102925531452232,-0.008834525658186643,-303.75,28.603725245129315,-0.040107927750026584
-298.75,29.272346726501265,-0.06948300185795635,-298.75,29.092500374923137,-0.07660198354636284,-298.75,28.552559121824736,-0.005168420961009888
-293.75,29.26888541978899,-0.022597085661277196,-293.75,29.08274781799266,-0.04493382002703494,-293.75,28.499207643755057,-0.01571069548357916
-288.75,29.266984685731416,0.06781765839190472,-288.75,29.0740116171273,-0.06409456597006843,-288.75,28.444536212657013,0.04021453700680312
-283.75,29.26722907455791,0.07113336653650672,-283.75,29.06681775431283,0.025698296854549496,-283.75,28.389770086390012,-0.019519252043370443
-278.75,29.27049504713108,-0.029713596157510527,-278.75,29.061978143345435,-0.007173146027684993,-278.75,28.336559692675113,-0.06683702833623671
-273.75,29.2780988951542,-0.03134395754319896,-273.75,29.060737312253018,-0.03752868401355956,-273.75,28.287073734639424,-0.04658705020653849
-268.75,29.291911973105012,-0.01958609877250011,-268.75,29.0648819792688,0.00981871516745221,-268.75,28.244043305659225,-0.011800427168976824
-263.75,29.313850804400914,0.04154396993938306,-263.75,29.07620662253077,0.09533307034702926,-263.75,28.210143806333214,0.06695933786168068
-258.75,29.341251119227476,0.04362755984400435,-258.75,29.09178802920425,0.06792869960970192,-258.75,28.183133592521305,-0.03867129109854986
-253.75,29.338650623410953,-0.03533126604646502,-253.75,29.07542864461215,0.019745630243271375,-253.75,28.127026456138108,-0.06006467225605864
-248.75,29.124545485690206,-0.05366789421796656,-248.75,28.880411943705234,-0.07072433584705531,-248.75,27.7916927956585,-0.07641544198614997
-243.75,29.186901544431368,-0.007377788036342423,-243.75,28.927369696549846,0.02597754461174713,-243.75,27.800128808477144,-0.07477180360421264
-238.75,29.16700586567718,0.01510718709715474,-238.75,28.886082097693638,-0.08404586742231233,-238.75,27.723690843530317,-0.055107377084530375
-233.75,29.145978001269437,-0.010293544439654068,-233.75,28.839941497165157,0.0034779390317834983,-233.75,27.648439938337106,-0.0003566478209869857
-228.75,29.128752691651012,-0.031137394554977132,-228.75,28.793941727311022,0.009490011033943776,-228.75,27.580085390943726,-0.04019156962849743
-223.75,29.114124337892118,0.02589496476215259,-223.75,28.74636078435738,-0.01588450702470384,-223.75,27.517299592273176,0.0135542166781078
-218.75,29.10094657483792,-0.051350001887708246,-218.75,28.695366724492974,-0.012551776496438986,-218.75,27.45866496405722,-0.010291692242194861
-213.75,29.088482775856747,-0.0843882700288994,-213.75,28.639519263206765,-0.10902482078014822,-213.75,27.40319803816272,-0.06745046400362506
-208.75,29.076264656323776,-0.036561134455387986,-208.75,28.57775422618968,-0.04924580275565969,-208.75,27.35024450027846,0.07733855758821559
-203.75,29.06397597625124,0.027009052695762144,-203.75,28.509420872890487,0.03629161002705953,-203.75,27.299366553506673,-0.003984052968403403
-198.75,29.051383684059747,0.10303005570280513,-198.75,28.434381492496666,-0.031416553546865934,-198.75,27.25027067861615,-0.007557066584656245
-193.75,29.038298170891427,0.06797842763069124,-193.75,28.35310358887324,0.0010200648394644973,-193.75,27.202764357363087,0.029400826979194956
-188.75,29.02454930652077,-0.03221399250596446,-188.75,28.266671456252244,0.06648328966709217,-188.75,27.15673041061855,-0.09716046953029832
-183.75,29.01090479700519,0.021410068831215285,-183.75,28.177658000739665,0.09354666585078747,-183.75,27.11323326484284,0.06653165940463415
-178.75,28.996574410300518,0.07820852232070855,-178.75,28.087374341158856,-0.06971354748797974,-178.75,27.071544686525105,-0.01390479511742207
-173.75,28.98105278841148,-0.0181045778859584,-173.75,27.997383836558928,0.07742940861178775,-173.75,27.031336927328194,0.02814328764543338
-168.75,28.96411947506337,0.036609220784865386,-168.75,27.909264900179036,0.009323365671537458,-168.75,26.992701688682768,-0.014584444793337165
-163.75,28.94551952291575,-0.03695258481559301,-163.75,27.824097439941458,0.004143087953702687,-163.75,26.955778596613126,0.05272748571705436
-158.75,28.92495319407767,0.012357249030228112,-158.75,27.74242959706059,0.0006197349968285121,-158.75,26.920745933565627,-0.0023634588525132567
-153.75,28.90206426153894,-0.05090515393844456,-153.75,27.664390300596423,0.053435104328399465,-153.75,26.887791045894136,0.051184634878538915
-148.75,28.876426669109136,0.010220592341635274,-148.75,27.589857363088733,0.09303162098042457,-148.75,26.857052208646035,0.06664916280433653
-143.75,28.84752974306311,-0.013542073817885926,-143.75,27.518603121402307,-0.006751015153410932,-143.75,26.82855300419253,0.006486265801599451
-138.75,28.814763007363254,-0.12700691700138714,-138.75,27.450390489886313,0.10696800290093088,-138.75,26.802180197223606,-0.06675469171626651
-133.75,28.777403302454623,-0.02664063077016677,-133.75,27.38502629593087,0.04883344649524965,-133.75,26.77772499843767,-0.1197575150785458
-128.75,28.734609859636844,-0.018486922459113403,-128.75,27.32238780053209,-0.020122147348052653,-128.75,26.75494717242597,0.021119592930663636
-123.75,28.685437733985207,0.08067906514395319,-123.75,27.262435399340973,0.007777837991052951,-123.75,26.733619550118696,-0.04076695113436794
-118.75,28.628886342810063,-0.0015259630726147965,-118.75,27.20521879802327,0.04976578346522789,-118.75,26.713546060457507,-0.03700933114341594
-113.75,28.564005205472906,-0.004857585969634267,-113.75,27.15087750485834,-0.061667633509127344,-113.75,26.69456417569487,-0.043742431659662954
-108.75,28.490075852566804,0.0026270298745662123,-108.75,27.099627840354866,-0.014220797697364174,-108.75,26.676541399379904,0.023623723464335653
-103.75,28.40686469762161,-0.0630108538249985,-103.75,27.051718934342173,0.006444068084519761,-103.75,26.659370481082078,-0.0482651307949686
-98.75,28.31488848948112,-0.04208088579240852,-98.75,27.007344622481362,0.013688592365591869,-98.75,26.642965021086862,0.008293040466572754
-93.75,28.215570896383433,-0.07660874359249865,-93.75,26.966541028506843,0.06610788633297825,-93.75,26.62725586964671,-0.004985028056804875
-88.75,28.111154701565443,-0.08055601965127263,-88.75,26.92914672063241,0.07474563509771946,-88.75,26.612188307789296,0.0851145193842073
-83.75,28.00433072602758,-0.006721335044149075,-83.75,26.894859096898383,0.007971271858704531,-83.75,26.597719894157994,-0.11929570811252915
-78.75,27.89772865610245,-0.036146080894182565,-78.75,26.863328870569713,-0.017827607564986296,-78.75,26.58381886024804,0.004867117383232679
-73.75,27.793529379148143,-0.09629235324347082,-73.75,26.834227967191005,-0.032535287667504346,-73.75,26.570462960077784,-0.041421291749032606
-68.75,27.693359496126828,0.06269054277212589,-68.75,26.807278456374664,-0.06404882982848008,-68.75,26.557638707219095,0.08265101098995126
-63.75,27.59841489658316,-0.04521926282653747,-63.75,26.782257889464198,0.00927075884101714,-63.75,26.54534095694681,-0.010841913231611065
-58.75,27.509646731671822,-0.07514303822947571,-58.75,26.758995413572816,0.05314862995765715,-58.75,26.533572814366096,-0.05982221867529589
-53.75,27.42786513015957,-0.037320753767106765,-53.75,26.737365905573547,-0.002064445467250786,-53.75,26.52234587254482,0.06787766816533453
-48.75,27.353694159738414,0.006291489661980597,-48.75,26.717284860981238,0.020954411655356636,-48.75,26.511680810965153,-0.007349345397824836
-43.75,27.28743437690769,0.01635059625226623,-43.75,26.698704866155758,-0.06102281152322695,-43.75,26.501608417717573,0.010009864254390367
-38.75,27.22900339598318,0.009517583688881767,-38.75,26.681613867495624,0.004760642548608841,-38.75,26.492171143305946,0.089966760862982
-33.75,27.178052812856297,-0.11589264155043327,-33.75,26.666035348679852,-0.025083072934226194,-33.75,26.483425351754608,0.06662542167766952
-28.75,27.134168736478085,0.01935122673154975,-28.75,26.652030587666587,0.012571672431192166,-28.75,26.47544449224226,-0.08897463136140599
-23.75,27.097029394704123,0.017545582711775306,-23.75,26.639703157331862,0.04432163466700414,-23.75,26.46832339642064,0.08184665339540534
-18.75,27.066488397652446,0.0016635324020907616,-18.75,26.629205307089673,-0.07261574588617023,-18.75,26.462183539011328,-0.11927663692328674
-13.75,27.042605994218082,-0.1129828282424159,-13.75,26.620743627321666,0.08062649859058939,-13.75,26.457177598591343,0.04327809959376119
-8.75,27.025639309791405,0.011989072896236875,-8.75,26.614575130778352,-0.06246088797489912,-8.75,26.45348747809713,0.030127933535482355
-3.75,27.01596790930184,0.007233100004698036,-3.75,26.610974253072513,-0.02688719555601081,-3.75,26.451302865333368,0.09134156062706775
1.25,27.013923881249745,-0.04449280460779879,1.25,26.61015223065215,0.023013100528763222,1.25,26.45076802513019,0.01923586156272057
6.25,27.019588009646313,-0.10433026891410047,6.25,26.6121582129498,-0.0161421410705183,6.25,26.451916311138426,0.0012844386671255921
11.25,27.03273251463205,-0.007187778295927973,11.25,26.616851310000026,-0.051993667670130674,11.25,26.45465163791869,0.08973238587366272
16.25,27.05297431253152,0.023890019970855297,16.25,26.62397526538167,0.026394430744824823,16.25,26.45879796151726,0.06295653220212812
21.25,27.079979494613276,0.017342521506358583,21.25,26.633256866286594,0.003794855618545936,21.25,26.464164373156898,-0.013077708340693182
26.25,27.113584479663114,0.03754295899668481,26.25,26.644462007535278,-0.0007354984206097839,26.25,26.470581924666785,0.0011765913097149775
31.25,27.153833215170952,-0.0286753072839902,31.25,26.65741110060855,-0.05858684135431813,31.25,26.477913312966763,0.010082526850202493
36.25,27.200965713648685,-0.0667083303921505,36.25,26.671976472187794,-0.028888488651117435,36.25,26.486050444625292,-0.010563670015936224
41.25,27.255363899239285,-0.014409687018860425,41.25,26.68807574585639,-0.10710132390569889,41.25,26.494909134786173,0.04119411692908015
46.25,27.31743254351278,0.019019542974565887,46.25,26.70566627177418,-0.060388099585601575,46.25,26.50442424904781,0.0933632400542781
51.25,27.387409845444704,-0.03245952030019115,51.25,26.724741749431526,0.02095607765910311,51.25,26.514545978603127,0.01625230423146895
56.25,27.465189668852155,-0.07727226789297434,56.25,26.745331028651528,0.036312025953473215,56.25,26.52523715140983,0.039482969668046375
61.25,27.550292124441704,-0.03592314202763883,61.25,26.767498894117093,0.04556914748414337,61.25,26.536471345732643,0.06399679507688173
66.25,27.641984662047744,-0.0115048731199234,66.25,26.79134869845594,0.01598228375339558,66.25,26.548231609036662,0.03227174793338362
71.25,27.739389688699692,0.02262451953012899,71.25,26.81702671721975,0.029126117408899446,71.25,26.560509646671154,0.05450459971543591
76.25,27.84145329840003,-0.014942417231529734,76.25,26.8447278031898,-0.0007047298574787577,76.25,26.57330539605853,-0.03375880686158955
81.25,27.946786455156637,0.021847754787527568,81.25,26.87470079294298,-0.012999635471723484,81.25,26.58662694027935,0.008240163673175822
86.25,28.053488602467954,-0.04251583013753672,86.25,26.907249083360824,0.07174862679720122,86.25,26.60049074399759,0.011625255996224675
91.25,28.15912091997061,0.02062275168173294,91.25,26.942715692638387,0.07374780999330288,91.25,26.614922218889717,-0.014798006095159053
96.25,28.26095939410152,0.00490883813264047,96.25,26.981435970084547,0.021337202253789756,96.25,26.629956648396544,-0.029874528445038823
101.25,28.356474750180727,-0.0662593244085861,101.25,27.023651505250495,-0.008845424682183278,101.25,26.64564052523803,-0.014781467109676325
106.25,28.44380192972242,-0.0355298615559039,106.25,27.069424353272055,-0.012797125040523057,106.25,26.662033380893376,-0.05639064089943672
111.25,28.52197533869544,0.09109393272732358,111.25,27.11862636557169,-0.05824077051236808,111.25,26.679210212514267,0.07228274283051803
116.25,28.590880517146523,0.0006243522633277302,116.25,27.171019960391536,-0.03793915690256365,116.25,26.69726462788335,0.1571318016695843
121.25,28.65102495035485,-0.04575558255146806,121.25,27.226361061756286,0.0636775192284787,121.25,26.71631279125257,-0.009452261524587889
126.25,28.70326730056689,0.04289697078502631,126.25,27.28446508788608,0.11175442670891896,126.25,26.736498033370967,-0.027413792477084316
131.25,28.748596592495506,-0.01829230242072836,131.25,27.345232773489254,-0.03452131633479362,131.25,26.757995242950226,-0.006761406954920964
136.25,28.7879897764576,-0.015794104344458687,136.25,27.408654658451002,0.0955549320501607,136.25,26.78101214117792,-0.029557658638940665
141.25,28.822337325067913,0.02721721870019709,141.25,27.474807231239655,0.03303221524986367,141.25,26.80578039342255,-0.052878801389491525
146.25,28.85241455103588,-0.024624886363629916,146.25,27.54384382094,-0.019222010258503733,146.25,26.832525033614797,0.06101667076609656
151.25,28.878878759865387,0.0030623359148064374,151.25,27.615976002453703,-0.05465623468191633,151.25,26.861406826794322,0.01333307103935581
156.25,28.902278762109205,0.09313490522778439,156.25,27.691435256688806,-0.042115742985603985,156.25,26.892462315441833,0.011656982887520859
161.25,28.92306892890872,0.004619482699655374,161.25,27.7703996803562,-0.03515989089406108,161.25,26.92559186092055,0.06288386318666392
166.25,28.941623768648814,-0.0273565318492923,166.25,27.852871944762764,-0.030894348579058664,166.25,26.960609155944944,0.07300770378954617
171.25,28.95825121045197,-0.006182696271022083,171.25,27.938514987565036,-0.016381201609653954,171.25,26.99730755050072,0.0372039964792353
176.25,28.97320394457459,-0.00636030478019241,176.25,28.02649821596059,-0.03444903984071872,176.25,27.035502914371627,-0.035031771344582095
181.25,28.986688727555524,0.02017774583591052,181.25,28.115447568041297,-0.010023933118341532,181.25,27.07504971229413,0.02775136930747999
186.25,28.998873791181754,0.0013393720585913914,186.25,28.20356330826065,0.030555085914837382,186.25,27.11584276352988,-0.014933282821346134
191.25,29.01085540048874,0.03312681274996292,191.25,28.289835642266457,-0.0897420090593992,191.25,27.158952093240888,-0.07321057800438746
196.25,29.02209271940722,-0.08028771312982576,196.25,28.371711747567822,-0.03877014602955196,196.25,27.203564487552573,-0.0040635506693175
201.25,29.03233997971274,-0.0021656097239416043,201.25,28.44741015493755,-0.0430797999248193,201.25,27.24929332354902,-0.03823803234837263
206.25,29.04164590667177,0.06364852621257787,206.25,28.516021743938197,0.08817040623773964,206.25,27.296164333167876,0.008639236480578667
211.25,29.050031717861124,-0.05724553176326629,211.25,28.57720521575178,0.0280954244449063,211.25,27.34423353793965,-0.0024387589909007053
216.25,29.057487794942414,0.03450049974605565,216.25,28.63109423522721,0.14384048230676547,216.25,27.393587834758808,0.07934615617181917
221.25,29.063967835873605,-0.02771006674415787,221.25,28.67813483792195,-0.032443942495221055,221.25,27.444345489463313,-0.05710004891087224
226.25,29.069381180308294,0.06467943531590235,226.25,28.718915122574803,0.040247345710044916,226.25,27.496655339605013,-0.02491203327693435
231.25,29.07358708965395,0.05451308936035616,231.25,28.754028137669636,0.0480568791706269,231.25,27.550689880534033,-0.04204414872868031
236.25,29.07637798029138,0.0029265811852351525,236.25,28.783945439376446,-0.04367239117730218,236.25,27.606578767274975,0.0026240657240458602
241.25,29.076860418987266,-0.05524092365819805,241.25,28.808193675629255,-0.05183345009520756,241.25,27.663481973072393,-0.05002494129010361
246.25,29.05956543772497,-0.06143627754560922,246.25,28.810590748760408,0.13085965519755055,246.25,27.70402378785391,-0.029617742554971974
251.25,29.266907222373842,-0.025233436333617854,251.25,28.995607887612444,-0.0015946537750939965,251.25,28.028303810071336,-0.04316259368836206
256.25,29.349364482516055,-0.04344840023545481,256.25,29.09334808321117,-0.036883360338419255,256.25,28.164481290487053,-0.02482988063272827
261.25,29.327434756611453,-0.07242240237108415,261.25,29.084061087533524,-0.07701365237468058,261.25,28.19634609039823,0.10139088416376914
266.25,29.30163015598711,-0.05557927436089582,266.25,29.06942331439159,0.012982760389506146,266.25,28.22568057401132,0.06428519627191585
271.25,29.28391983047386,-0.10721274086731546,271.25,29.06183437348626,-0.0001540226741569042,271.25,28.26439316772219,0.0011289749033442005
276.25,29.273477427003634,0.03295297476275665,276.25,29.06063652640828,-0.03462394075121971,276.25,28.3110217958125,-0.05262651241611404
281.25,29.268241189688812,0.005609884084311425,281.25,29.06386581418272,-0.084355148366168,281.25,28.362677478349834,-0.02637358635017591
286.25,29.26661944280126,-0.03317515031652395,286.25,29.070007455305557,0.014609899034430522,286.25,28.41690217447909,0.036637485126492335
291.25,29.26753623954405,-0.07050625069466027,291.25,29.07805337085924,0.07065883340528471,291.25,28.471799012520094,-0.049693562453115084
296.25,29.270276966392416,-0.07457627053148173,296.25,29.08735043884744,-0.006295328799917186,296.25,28.525940095745884,-0.00531054089905227
301.25,29.274361299963658,0.010871861715126201,301.25,29.097474060693063,0.021662290597785776,301.25,28.578286750948426,0.0038977321935969554
306.25,29.27945982403746,0.03085475174506125,306.25,29.108145067292526,0.032451684435389455,306.25,28.628135011034832,0.06629018456473551
311.25,29.285341707746902,0.004372891958838482,311.25,29.119177723763535,-0.11854367719619857,311.25,28.675069118474244,-0.04746621454888522
316.25,29.291841856432686,0.02956283795855605,316.25,29.130447276006166,-0.05282641858521614,316.25,28.718911310448295,-0.013227337188819334
321.25,29.29883996778132,0.007925976695883023,321.25,29.141869439515048,-0.03593811656487054,321.25,28.759666312681325,0.05076425321440767
326.25,29.306246905564702,-0.0046238582238445295,326.25,29.15338720990805,0.012937936398035102,326.25,28.797465645554446,0.00159915834525294
331.25,29.3139956442588,-0.04683099358056371,331.25,29.164962226392433,-0.09645488314535335,331.25,28.83251819169365,0.004994020955700886
336.25,29.32203512595426,0.014680690368156472,336.25,29.176569017355558,0.08629144024167436,336.25,28.86507117656341,-0.04715583537218824
341.25,29.330326011371813,-0.03535804325679675,341.25,29.188191104494226,-0.02009587064069222,341.25,28.89538251446155,0.011694269442998576
346.25,29.33883768774691,0.0708790342762761,346.25,29.199818327077175,-0.016571967123648713,346.25,28.923703166234418,-0.0950210191340188
351.25,29.347546126753368,0.06417153494562737,351.25,29.211444980763076,-0.005688426451017757,351.25,28.950267165713477,-0.0076299370736559735
356.25,29.35643232763574,-0.0031998029469480676,356.25,29.223068508653363,-0.013997419289435476,356.25,28.975286943235083,-0.02394161025093243
361.25,29.36548116992946,-0.01787685576810098,361.25,29.23468857201941,-0.00311056632481319,361.25,28.998952005092402,0.017610508487211143
366.25,29.374680557261748,-0.008195165127416684,366.25,29.246306385388372,-0.01121165378858069,366.25,29.021429564095953,-0.04872210055251576
371.25,29.384020770944467,-0.011645715085901365,371.25,29.257924237791684,-0.02729345342613784,371.25,29.042866186815708,-0.11892250030338569
376.25,29.393493976752566,0.10883136774089258,376.25,29.269545146444727,0.052792221044295255,376.25,29.0633898760491,-0.019758261479663086
381.25,29.403093844905857,0.02717507585950269,381.25,29.281172605479213,-0.012058118832029223,381.25,29.083112248709924,0.02038760422576365
386.25,29.412815254640787,0.04609823613292222,386.25,29.292810403434746,0.024501092226651696,386.25,29.10213062470904,0.030298388705678192
391.25,29.422654062642998,-0.08655488626100309,391.25,29.304462490825298,0.024135654429630476,391.25,29.120529937495764,-0.01921711964658833
396.25,29.43260692015442,-0.04932196744871871,396.25,29.316132884383265,-0.07470381715809714,396.25,29.138384432509305,-0.14029547810899737
401.25,29.442671127506205,0.033721453688726144,401.25,29.327825598289333,-0.0691412273953506,401.25,29.15575915059671,0.006342913014275507
406.25,29.452844517667845,0.11022274991112982,406.25,29.3395445953304,-0.024236133845740606,406.25,29.17271120929118,0.013090464112002138
411.25,29.461561659889984,-0.007771510417199733,411.25,29.34973540665874,-0.0566979539126123,411.25,29.187743292378926,-0.02496320762382348
416.25,29.47038752666127,-0.09950302353534096,416.25,29.359962243413023,0.025872236004648455,416.25,29.20244834844506,-0.08189323081426893
421.25,29.479321010679772,0.05608977081840735,421.25,29.370228743870236,-0.057211634852455,421.25,29.2168657888102,0.044415897210327265
426.25,29.48836126611995,-0.09332858604865388,426.25,29.380538421607117,-0.021486701313114125,426.25,29.23103062463186,-0.08686582830698164
431.25,29.497507665589264,0.08125273704450055,431.25,29.390894659587325,0.04764091320204432,431.25,29.244974047129748,0.01779033325187368
436.25,29.506759764594904,-0.03452470212160878,436.25,29.401300707686524,-0.055679118116515214,436.25,29.25872392301146,0.014937696365235786
441.25,29.516117272099045,0.009454161738485161,441.25,29.411759682729805,-0.03700419158142439,441.25,29.272305218132374,0.0561496429949355
446.25,29.52558002602857,0.03494791101365687,446.25,29.422274570337173,-0.02717040565742121,446.25,29.285740360464118,0.03802757922134449
451.25,29.53514797283853,0.048730359084460106,451.25,29.43284822804983,0.013413755131006394,451.25,29.299049551731983,0.0020456458267309996
456.25,29.54482115040281,-0.05119473952341198,456.25,29.44348338933768,-0.010979058387392998,456.25,29.31225103560045,0.06700589885171118
461.25,29.55459967364856,-0.07222883580730612,461.25,29.45418266818715,-0.0023599769219116652,461.25,29.325361329026762,0.058650539443197675
466.25,29.564483722460043,0.054884945948175834,466.25,29.464948564043162,0.008074656093810369,466.25,29.338395422339385,-0.020621670567947163
471.25,29.574473531466563,0.04413661448895481,471.25,29.475783466937354,-0.0009020652092357837,471.25,29.351366952708755,0.011006100309122205
476.25,29.584569381399692,-0.01130695481366193,476.25,29.486689662676444,-0.02784023454201221,476.25,29.36428835493105,0.008371174358075042
481.25,29.594771591760328,0.031033364617979276,481.25,29.497669337998353,0.01479893197016173,481.25,29.377170992822975,-0.015898081733887758
486.25,29.605080514583104,0.06917490786281329,486.25,29.508724585630357,0.03752623454035997,486.25,29.390025274007357,-0.00482113124513867
491.25,29.615496529122215,0.054173659681923905,491.25,29.519857409200977,0.05003984861279184,491.25,29.402860750436023,-0.016061645146189296
496.25,29.62602003731175,-0.0015418824074794545,496.25,29.531069727972948,-0.030918402740334812,496.25,29.41568620663391,-0.05354638429647466
501.25,29.636651459879577,0.11511787142292429,501.25,29.54236338137636,0.023286557335003153,501.25,29.428509737347362,0.044375111648460724
506.25,29.64739123301272,0.04974510115401647,506.25,29.5537401333281,0.10458537155425814,506.25,29.44133881602519,0.020478751581828908
511.25,29.658239805490094,0.11346033100050773,511.25,29.565201676331633,-0.0924242153490422,511.25,29.454180355350193,-0.016358625182156052
516.25,29.66919763620932,0.03515349022263779,516.25,29.576749635354847,0.014567817693871549,516.25,29.467040760858964,-0.02913560796444697
521.25,29.680265192049607,0.022908021052102524,521.25,29.588385571487333,0.06963231278699968,521.25,29.479925978539654,-0.05711032872510485
526.25,29.691442946018576,0.0369330013248347,526.25,29.600110985381267,0.028131293104145062,526.25,29.49284153716917,0.05957460203511165
531.25,29.70273137563979,-0.007533801100632048,531.25,29.611927320481975,-0.0022177135918913433,531.25,29.505792586044205,-0.034765666428695885
536.25,29.7141309615458,-0.0037763773603389397,536.25,29.62383596605488,0.03774905637690556,536.25,29.518783928672566,-0.07214836632659465
541.25,29.725642186244084,-0.03887597916888281,541.25,29.635838260016822,0.05590087746769067,541.25,29.53182005290898,-0.032084991241246086
546.25,29.73726553303022,-0.011478035551175911,546.25,29.647935491579883,0.10528283217067841,546.25,29.544905157959267,-0.0325090027043236
551.25,29.749001485025634,-0.011045352981641957,551.25,29.66012890371611,0.021138298227590717,551.25,29.558043178618046,-0.05844459837890037
556.25,29.760850524320112,0.04699000401521051,556.25,29.6724196954524,-0.026636313016849114,556.25,29.57123780705732,0.013137034761315553
561.25,29.772813131202387,0.041835253691045265,561.25,29.68480902400241,0.021942450561229742,561.25,29.584492512443372,0.02459922478044929
566.25,29.784889783464507,0.10228263588931236,566.25,29.697298006744777,0.055995929591396855,566.25,29.597810558622882,-0.010684759700356043
571.25,29.79708095576793,0.009831556536643082,571.25,29.709887723055317,-0.030431494291312446,571.25,29.611195020090523,0.03185235570992561
576.25,29.8093871190598,-0.06356413958823046,576.25,29.72257921600074,-0.00020219700447462446,576.25,29.624648796422584,-0.019504223011201565
581.25,29.821808740030413,-0.0006823369168852747,581.25,29.73537349389979,-0.05243313245382807,581.25,29.638174625338824,0.019472366448454237
586.25,29.834346280603704,0.011479820783294091,586.25,29.748271531760192,0.06095383922894165,586.25,29.651775094535793,-0.046443878986176926
591.25,29.847000197453887,0.01913553424093864,591.25,29.761274272597223,0.02620761424875367,591.25,29.665452652418505,0.03186554244644528
596.25,29.85977094154103,0.04600556065531276,596.25,29.774382628638676,0.01925036625415524,596.25,29.67920961783945,-0.01402571012944763
601.25,29.87265895766128,0.0009254520064346446,601.25,29.78759748242343,0.012029311976658038,601.25,29.69304818894558,-0.02455559790955206
606.25,29.885664684005885,-0.030889731771193304,606.25,29.800919687797293,0.024261590166300213,606.25,29.706970451217757,-0.05364788862754728
611.25,29.89878855172497,0.13320329757051105,611.25,29.81435007081172,0.07941581122666153,611.25,29.720978384782473,0.09135423663192019
616.25,29.912030984492045,-0.0068849914826861125,616.25,29.82788943052928,0.020736006010621658,616.25,29.735073871061594,0.08706255298722214
621.25,29.925392398066197,0.06822623597747773,621.25,29.841538539740196,-0.02842145010664386,621.25,29.74925869882337,0.04112240264938374
626.25,29.93887319984818,0.010981164325506373,626.25,29.855298145593313,-0.022886199670201737,626.25,29.763534569687014,-0.014527013184361413
631.25,29.952473788427273,-0.05282838631092729,631.25,29.869168970144685,-0.02271796396399547,631.25,29.777903103130296,0.024610619434113842
636.25,29.96619455311782,-0.0892172979013062,636.25,29.88315171082795,0.026500431336476223,636.25,29.79236584104311,-0.07628254731991706
641.25,29.980035873480418,0.059031838090714134,641.25,29.89724704084696,0.027650769329016025,641.25,29.80692425186482,-0.017607752129042486
646.25,29.99399811882757,0.08396145061866717,646.25,29.91145560949545,-0.0026548457326567437,646.25,29.82157973434033,-0.008971288885429193
651.25,30.00808164771137,-0.0016542280984573412,651.25,29.925778042404716,0.016048320379245997,651.25,29.836333620926403,-0.03514779955992171
656.25,30.02228680738935,-0.08737551479971219,656.25,29.940214941720935,-0.033439467336244894,656.25,29.85118718087342,-0.06408085563451471
661.25,30.036613933268892,-0.0608881786939414,661.25,29.95476688621498,0.015308899946970086,661.25,29.866141623010424,0.0205642022390487
666.25,30.05106334832655,-0.023763656286680302,666.25,29.969434431324192,0.03364241169977468,666.25,29.88119809825243,-0.0222840899008636
671.25,30.065635362501435,0.09090095362480208,671.25,29.98421810913013,-0.037559024069524265,671.25,29.896357701852676,0.07384915670967433
