"Simulation 1 x [R = 75m, d = 25m, Regolith = 2m, H = 10m]","Simulation 1 gcorr [R = 75m, d = 25m, Regolith = 2m, H = 10m]","Simulation 1 noise [R = 75m, d = 25m, Regolith = 2m, H = 10m]","Simulation 2 x [R = 75m, d = 30m, Regolith = 2m, H = 20m]","Simulation 2 gcorr [R = 75m, d = 30m, Regolith = 2m, H = 20m]","Simulation 2 noise [R = 75m, d = 30m, Regolith = 2m, H = 20m]","Simulation 3 x [R = 75m, d = 35m, Regolith = 2m, H = 30m]","Simulation 3 gcorr [R = 75m, d = 35m, Regolith = 2m, H = 30m]","Simulation 3 noise [R = 75m, d = 35m, Regolith = 2m, H = 30m]","Simulation 4 x [R = 75m, d = 40m, Regolith = 2m, H = 40m]","Simulation 4 gcorr [R = 75m, d = 40m, Regolith = 2m, H = 40m]","Simulation 4 noise [R = 75m, d = 40m, Regolith = 2m, H = 40m]","Simulation 5 x [R = 75m, d = 45m, Regolith = 2m, H = 50m]","Simulation 5 gcorr [R = 75m, d = 45m, Regolith = 2m, H = 50m]","Simulation 5 noise [R = 75m, d = 45m, Regolith = 2m, H = 50m]"
-1188.75,32.08592019628678,-0.03856708410275875,-1188.75,32.06708611917697,-0.020999346727383513,-1188.75,32.0482731572294,0.04194180843194498,-1188.75,32.02948186701245,-0.08742782997949462,-1188.75,32.01071280291568,-0.06212835518402601
-1183.75,32.07227294952019,0.08515240544812175,-1183.75,32.05344597584528,0.020436391234392292,-1183.75,32.03464040758324,0.022624579013791644,-1183.75,32.015856806505,-0.07182568782299496,-1183.75,31.997095732153376,0.10761667059347878
-1178.75,32.05800648950979,0.04383792671795918,-1178.75,32.03918636170261,-0.024464987068906707,-1178.75,32.02038793340868,-0.013250609312440431,-1178.75,32.00161177168235,-0.06505381067828975,-1178.75,31.98285844129945,-0.10705455260976433
-1173.75,32.043157313620036,-0.04253051223754745,-1173.75,32.02434377621878,-0.0305033292608699,-1173.75,32.00555223634172,0.0023466240032730254,-1173.75,31.986783266409166,0.014700314660085171,-1173.75,31.968037436511207,-0.039063535157809554
-1168.75,32.027760238573364,0.08400011364367724,-1168.75,32.008953037891885,-0.03981546343925607,-1168.75,31.990168136718324,0.009045914115136583,-1168.75,31.971406112922967,0.0493542432858583,-1168.75,31.95266754199302,0.04251271310843824
-1163.75,32.01184847426971,0.07288353909613782,-1163.75,31.99304735809058,-0.04037999867005922,-1163.75,31.97426884743931,-0.006190959208952469,-1163.75,31.955513525721823,0.0940872604258694,-1163.75,31.936781973906793,-0.034070573585360274
-1158.75,31.995453694634545,-0.015670120819127883,-1158.75,31.976658411922745,0.026501675889016515,-1158.75,31.95788604485983,-0.13073574035274768,-1158.75,31.93913718247465,0.005981700778757307,-1158.75,31.92041241130335,0.0011665615108999647
-1153.75,31.978606105589673,-0.05815130546656488,-1153.75,31.95981640622536,-0.00122712544269563,-1153.75,31.941049936798183,-0.010200137716465787,-1153.75,31.92230729204906,0.06270646242060461,-1153.75,31.90358906416925,0.03165275588598348
-1148.75,31.961334510240395,-0.030649172456647413,-1148.75,31.942550144768703,-0.07083281351278303,-1148.75,31.92378932775741,-0.0022641971831769882,-1148.75,31.90505265975029,0.05891592686597568,-1148.75,31.88634073868322,-0.11131520034837546
-1143.75,31.94366637137109,-0.006117422441890694,-1143.75,31.924887090767836,0.037802666975089536,-1143.75,31.906131681452536,-0.007759451097430714,-1143.75,31.88740074986438,0.004728807848909259,-1143.75,31.86869489977507,0.07700270196205246
-1138.75,31.92562787133944,0.031653585878095934,-1138.75,31.90685342679112,0.08620002702764817,-1138.75,31.88810318073337,-0.06830240865042846,-1138.75,31.869377745595354,-0.03428299188287393,-1138.75,31.85067773107764,-0.008115377026858512
-1133.75,31.9072439694589,0.04296280200996421,-1133.75,31.88847411215566,-0.006519524686373273,-1133.75,31.86972878499317,0.010714451594510377,-1133.75,31.851008606487028,-0.01445371218772152,-1133.75,31.832314192361505,-0.027592541999905046
-1128.75,31.88853845695712,-0.025322981521962603,-1128.75,31.869772937897586,0.012046611061633093,-1128.75,31.851032285150733,-0.004555704725173443,-1128.75,31.83231712341697,-0.06424171088607068,-1128.75,31.81362807454122,0.02320295470943547
-1123.75,31.86953400959638,0.12210698450619911,-1123.75,31.850772579403138,-0.07686389790213391,-1123.75,31.83203635629223,0.05301462408300811,-1123.75,31.813325971249274,0.00533769527610528,-1123.75,31.794642052338705,-0.006008856578555298
-1118.75,31.850252238040188,0.03693551040221265,-1118.75,31.831494646785103,-0.05707866627587471,-1118.75,31.81276260805737,0.0072691656823561605,-1118.75,31.794056759230454,-0.016399280733704693,-1118.75,31.775377734689148,-0.03705750265991801
-1113.75,31.8307137360501,-0.02589250555435392,-1113.75,31.81195973308815,0.0034479436917291295,-1113.75,31.79323163285362,0.06172972486712513,-1113.75,31.774530079212482,0.04708096115894844,-1113.75,31.75585571297296,0.05822442006437977
-1108.75,31.810938126592553,-0.05358170699471824,-1108.75,31.792187460403714,-0.10232686697657822,-1108.75,31.773463051978897,-0.10728925661121834,-1108.75,31.754765551783553,0.0381186546204241,-1108.75,31.736095607154464,-0.011693019692012138
-1103.75,31.790944105936127,0.009429293413505771,-1103.75,31.772196523974173,0.03726970257206336,-1103.75,31.75347555973295,0.029227014171702988,-1103.75,31.73478187038655,0.11787292345200427,-1103.75,31.716116109907766,-0.025994211869831425
-1098.75,31.7707494858162,0.011436223570418756,-1098.75,31.752004734363926,0.010632780095295218,-1098.75,31.733286965594715,-0.010568770199668214,-1098.75,31.714596843502857,0.014433376023654033,-1098.75,31.695935028806883,-0.0492727232442793
-1093.75,31.750371233742612,-0.034474733416961945,-1093.75,31.731629057772572,-0.004277751399066241,-1093.75,31.712914234541234,0.0710605348422423,-1093.75,31.69422743497701,-0.02220511312989309,-1093.75,31.675569326656245,-0.015141681251777278
-1088.75,31.729825511523643,0.051788655803250754,-1088.75,31.711085654563917,-0.059254773065005845,-1088.75,31.69237352558157,0.02103126597127999,-1088.75,31.673689802555696,-0.03847454883871146,-1088.75,31.655035160034956,-0.10739942248796448
-1083.75,31.709127712078796,-0.0238346561576486,-1083.75,31.690389916082996,-0.10355990771251394,-1083.75,31.671680228578428,0.03840764352484172,-1083.75,31.65299933471383,-0.055761574351986566,-1083.75,31.634347916127172,0.01701996325041147
-1078.75,31.688292494608238,-0.0278368340833978,-1078.75,31.669556499829483,-0.03336320724496517,-1078.75,31.650848999425264,-0.012901837798977573,-1078.75,31.632170685835614,-0.05157491075343769,-1078.75,31.6135222479074,-0.06859451379694602
-1073.75,31.667333818187867,-0.016457392641065455,-1073.75,31.648599363055904,-0.025877131672921112,-1073.75,31.62989379364796,-0.045023828415145364,-1073.75,31.611217809819625,-0.02943139073119589,-1073.75,31.592572107748992,-0.015677826196149196
-1068.75,31.6462649738546,0.030670730331534474,-1068.75,31.627531794855784,0.028081413970601474,-1068.75,31.608827898495708,0.1370552170893243,-1068.75,31.590153992172734,-0.00912583524131026,-1068.75,31.571510779521013,-0.10827559406460796
-1063.75,31.625098615244664,0.05301957630172421,-1063.75,31.606366446804348,-0.044533208420337346,-1063.75,31.587663963584284,0.031431270843077376,-1063.75,31.568991880655652,0.05831543863996574,-1063.75,31.55035090923648,-0.05708118680192899
-1058.75,31.603846787847633,-0.06299975648631674,-1058.75,31.585115362214278,-0.011387439424248955,-1058.75,31.566414030153748,-0.04400399324493709,-1058.75,31.547743514542915,0.006593596980032615,-1058.75,31.529104534314293,-0.06322966063435853
-1053.75,31.582520956932882,0.03938643232623656,-1053.75,31.56379000406398,0.003978525882824119,-1053.75,31.545089558998225,-0.07646322178298318,-1053.75,31.526420352554222,-0.027847404331187334,-1053.75,31.507783111512634,-0.024187967361400817
-1048.75,31.56113203420802,0.03559132312553006,-1048.75,31.542401281656947,0.014985507181594637,-1048.75,31.523701457126634,0.01466357059219233,-1048.75,31.505033299516555,-0.05569223833375384,-1048.75,31.486397543592076,0.047846269126064274
-1043.75,31.539690403262245,-0.06337842582861773,-1043.75,31.52095957606607,0.027702936903614618,-1043.75,31.502260103207828,0.022781910875965945,-1043.75,31.483592731810166,0.0229559923467846,-1043.75,31.464958204763082,0.07945570009445942
-1038.75,31.51820594384877,-0.01508584437805492,-1038.75,31.499474764416416,-0.06267475897299332,-1038.75,31.480775371853905,-0.03877117332981801,-1038.75,31.462108521652723,0.06410979951364879,-1038.75,31.443474964970516,-0.02456709114610196
-1033.75,31.496688055056985,0.00046309185330512513,-1033.75,31.477956243057722,-0.09161285749747211,-1033.75,31.459256656792995,-0.028477917425584573,-1033.75,31.440590060272253,0.00015384730109650063,-1033.75,31.421957213067166,0.048715565102960164
-1028.75,31.475145677423154,-0.0671746150610181,-1028.75,31.4564129496748,0.040469936774995156,-1028.75,31.43771289297968,-0.07214590128419984,-1028.75,31.4190462800177,0.005175660963381187,-1028.75,31.400413878924414,0.026431527324395222
-1023.75,31.4535873140271,-0.001072718044962241,-1023.75,31.434853384383945,0.02169642267312217,-1023.75,31.416152577690895,-0.05783418059556086,-1023.75,31.397485675454636,-0.022059922697245965,-1023.75,31.378853454527935,-0.027692975726560473
-1018.75,31.432021050620524,0.04799329293187264,-1018.75,31.413285629860486,-0.05791959118401942,-1018.75,31.394583790653137,-0.04526761538571832,-1018.75,31.375916323491847,-0.03442130056007408,-1018.75,31.3572840141036,-0.052168702138732696
-1013.75,31.410454574828957,0.01575770367934839,-1013.75,31.39171737053989,-0.029128871739579246,-1013.75,31.373014213242573,-0.019150157602189,-1013.75,31.35434590258087,-0.053208835320516346,-1013.75,31.335713233316724,0.04851696974585834
-1008.75,31.3888951944713,0.013451137676290857,-1008.75,31.37015591093609,0.021591236886909237,-1008.75,31.351451146802333,-0.03130514399694683,-1008.75,31.33278171103215,0.06397105697990073,-1008.75,31.314148407587172,-0.042215941922666644
-1003.75,31.36734985503529,-0.001991442947088109,-1003.75,31.348608193115474,0.049927853291021715,-1003.75,31.329901530115198,0.05189379435907139,-1003.75,31.311230684486677,-0.010074253157825543,-1003.75,31.292596469559793,0.04465909833908454
-998.75,31.345825156347185,-0.001955622432695803,-998.75,31.32708081336506,0.006237755443396598,-998.75,31.308371956070218,0.014034978324140352,-998.75,31.289699412581058,-0.001528247429139882,-998.75,31.271064005768462,0.03154121414989767
-993.75,31.32432736847411,-0.0748614108436412,-993.75,31.30558003809286,-0.011296102538112746,-993.75,31.286868687561316,-0.010260653825128661,-993.75,31.268194154844505,-0.024834747672664095,-993.75,31.24955727253125,-0.05068050236224867
-988.75,31.302862446891748,-0.054582536133979925,-988.75,31.28411181899353,-0.06543292596488527,-988.75,31.265397672651034,-0.09214193519983509,-988.75,31.246720855860737,-0.02621796824862954,-988.75,31.228082211110806,-0.054281768823852675
-983.75,31.281436046953385,-0.03153795376613192,-983.75,31.262681807515172,0.12476512213346767,-983.75,31.24396455903502,0.009701216511201462,-983.75,31.225285159730408,-0.03900640010439842,-983.75,31.206644462174705,0.009103069603390345
-978.75,31.26005353769069,0.01567191625751217,-978.75,31.241295368657475,0.021214306526373447,-978.75,31.222574707837907,-0.022760581772129824,-978.75,31.203892423864747,-0.022519958626722313,-978.75,31.185249379587045,0.014967841858511464
-973.75,31.238720014978394,0.04764881977955018,-973.75,31.21995759413379,0.006248087166370107,-973.75,31.201233206772713,-0.015297863169717252,-973.75,31.182547732142435,0.012308967402383263,-973.75,31.16390204356298,-0.08804181794873032
-968.75,31.217440314090858,0.01147920026979192,-968.75,31.198673314924783,-0.047821689645605625,-968.75,31.179944882691796,-0.041658197426649196,-968.75,31.161255907457956,0.08691769420755487,-968.75,31.142607273214516,-0.08169605814183656
-963.75,31.19621902168027,0.058018448377075184,-963.75,31.17744711325345,0.05115813154433239,-963.75,31.158714313558818,0.07305686268050357,-963.75,31.1400215236907,0.06508625673942092,-963.75,31.121369638516956,-0.019640599136566038
-958.75,31.175060487202245,0.0751091859712731,-958.75,31.15628333400739,0.07314963615169139,-958.75,31.137545839867798,0.009262646624085458,-958.75,31.118848917121,-0.011174207657018015,-958.75,31.10019347172212,0.02119854246650565
-953.75,31.153968833814293,-0.004735724287633844,-953.75,31.13518609563383,-0.05535217519229586,-953.75,31.116443575534845,0.00014590858648051678,-953.75,31.097742197318592,0.003227401473845538,-953.75,31.07908287824354,-0.04189081716548046
-948.75,31.132947968772907,0.016411837123372987,-948.75,31.114159300532883,0.02063267193015091,-948.75,31.095411418287753,0.02157465779693662,-948.75,31.0767052575288,0.026004918579405026,-948.75,31.058041747039503,-0.019920198891624566
-943.75,31.112001593351096,0.06073387282348917,-943.75,31.09320664497118,0.03772887135702388,-943.75,31.07445305957592,0.05625137541181088,-943.75,31.05574178457883,0.020630916626013327,-943.75,31.03707376051587,-0.06361830578571609
-938.75,31.091133212300058,-0.013695666354875888,-938.75,31.072331628539413,-0.037236942510468045,-938.75,31.053571994023812,0.020793898636961367,-938.75,31.034855268327412,0.027605403011725666,-938.75,31.01618240397218,0.011813321022947599
-933.75,31.07034614287512,-0.011600301328673027,-933.75,31.05153756317387,-0.08417739182683387,-933.75,31.03277152844839,0.02261753043832946,-933.75,31.014049010678207,-0.07626907984247183,-933.75,30.995370974610996,-0.0496382571777265
-928.75,31.04964352344729,0.032180741667336074,-928.75,31.030827581763422,-0.001605449204370732,-928.75,31.0120547904616,-0.09851739057728746,-928.75,30.99332613417811,0.08405772124643297,-928.75,30.974642590132383,-0.0687262369980739
-923.75,31.02902832171891,0.06979404980472069,-923.75,31.01020464636036,-0.003159651279833116,-923.75,30.991424736676716,-0.07498316773471224,-923.75,30.972689590219048,-0.0004417933558548017,-923.75,30.954000196931286,-0.07023912937712319
-918.75,31.0085033425623,0.012925757230381746,-918.75,30.989671556014088,0.016921530295373844,-918.75,30.970884160537043,-0.08379888218615286,-918.75,30.95214216686221,0.0772823442857227,-918.75,30.93344657791756,-0.03103056887242363
-913.75,30.988071235499103,0.002088185521573134,-913.75,30.969230954245106,0.048718360379369774,-913.75,30.950435699784954,-0.03898602514334349,-913.75,30.93168649630208,0.015694405253234192,-913.75,30.912984359975095,0.046622469370032046
-908.75,30.967734501836873,0.05022640056101503,-908.75,30.94888533617614,-0.04218883305932369,-908.75,30.930081843587676,0.018045007982782125,-908.75,30.911325061987192,0.006245152161311417,-908.75,30.89261602107789,-0.08244506861024888
-903.75,30.94749550147896,-0.014861481114162101,-903.75,30.9286370553363,0.02031399717044041,-903.75,30.909824939335888,0.0015204577789861026,-903.75,30.891060205413456,-0.07519685779979718,-903.75,30.8723438970782,-0.04576560606388546
-898.75,30.927356459422857,0.02522599711909862,-898.75,30.9084883301534,0.011143083798423591,-898.75,30.889667199130344,-0.01787411799599981,-898.75,30.870894132605166,0.0019233559050956157,-898.75,30.85217018818241,-0.0032359352359677576
-893.75,30.907319471962055,0.06389983892228078,-893.75,30.888441250149558,-0.030970822563414546,-893.75,30.869610705971372,-0.03216953226784015,-893.75,30.85082892029872,0.082392996031944,-893.75,30.832096965128986,-0.036613099330029736
-888.75,30.88738651260439,-0.03644431352885013,-888.75,30.86849778185306,-0.046588175698321674,-888.75,30.849657419664442,0.026548886132413407,-888.75,30.830866521842204,-0.06462149426829777,-888.75,30.81212617508231,0.09935803945255045
-883.75,30.867559437720647,-0.02714619655871552,-883.75,30.848659774440083,0.01145253904724958,-883.75,30.829809182455364,0.040640268015036396,-883.75,30.811008772824245,-0.030302422910090582,-883.75,30.792259647255683,-0.043711697594077545
-878.75,30.84783999193618,-0.03721583621315328,-878.75,30.82892896511924,0.017805412794319405,-878.75,30.810067724407986,0.07528457075169824,-878.75,30.791257396445047,0.007545048939644983,-878.75,30.772499098275954,0.0181845601077846
-873.75,30.828229813276632,-0.004129216761970273,-873.75,30.80930698426988,-0.12313878212044925,-873.75,30.7904346685353,-0.08638206990599477,-873.75,30.771614008640856,0.02750903631200006,-873.75,30.7528461373013,0.0026537610043057863
-868.75,30.808730438080115,-0.014622716975436373,-868.75,30.789795360346584,-0.007125542791155551,-868.75,30.770911535696563,-0.08419215691946053,-868.75,30.75208012297367,0.03300037426014649,-868.75,30.733302270904346,-0.005542790199632948
-863.75,30.789343305686664,-0.06902129151005369,-863.75,30.77039552456051,0.02297323801941012,-863.75,30.751499749270845,-0.07654376844600858,-863.75,30.73265715529756,0.039617526657856984,-863.75,30.713868907731193,-0.08504404405631573
-858.75,30.77006976291391,0.01720228547527422,-858.75,30.751108815346743,-0.05319496854391033,-858.75,30.732200639616302,-0.05609557512416477,-858.75,30.713346428210027,0.00891360166221088,-858.75,30.694547362945247,-0.023252729489458744
-853.75,30.75091106833115,-0.04993399401368347,-853.75,30.731936482629553,0.00644477099321763,-853.75,30.71301544832699,0.020685365308949922,-853.75,30.69414917530075,0.08414168686160461,-853.75,30.675338862468575,0.03196764457611031
-848.75,30.73186839633899,-0.039465259504185675,-848.75,30.712879691892958,-0.05513287876129896,-848.75,30.693945332294632,0.0016472408495967093,-848.75,30.67506654520499,0.036822287962124015,-848.75,30.656244547026702,0.03866194241755514
-843.75,30.712942841065082,0.0022997841439772754,-843.75,30.693939528066906,0.08556715657967978,-843.75,30.674991367585665,-0.005817029842921622,-843.75,30.656099605471706,-0.0311483783529424,-843.75,30.637265476008814,0.06731512587262405
-838.75,30.69413542008329,-0.0023661193072629224,-838.75,30.67511699923657,0.04721228816162795,-838.75,30.656154553140965,-0.012009842459108973,-838.75,30.637249346254166,0.04209288563328043,-838.75,30.618402631149262,0.05279865661928154
-833.75,30.675447077965465,0.022074817337868292,-833.75,30.6564130401838,0.02565460661587997,-833.75,30.63743581430731,-0.021050421324693286,-833.75,30.618516683831853,-0.05842312447267698,-833.75,30.59965692004043,0.006640558887896783
-828.75,30.656878689672883,-0.019291776208816027,-828.75,30.637828515767687,-0.048321540473651226,-828.75,30.61883600620756,0.002597530895685612,-828.75,30.599902463970643,-0.0685169408954865,-828.75,30.58102917948334,-0.0774832507108652
-823.75,30.63843106379439,-0.03657975209734041,-823.75,30.619364224151578,-0.06578329019725683,-823.75,30.600355916956836,-0.07972571956416646,-823.75,30.58140746512859,-0.033471183262592304,-823.75,30.562520178683442,-0.08210365696449468
-818.75,30.620104945639607,0.050306116526287116,-818.75,30.601020899884436,0.08984519238146964,-818.75,30.581996270732603,0.011548084210361563,-818.75,30.563032401515045,0.0035066672507648184,-818.75,30.544130622299477,-0.09567686913173876
-813.75,30.601901020192155,0.03552047747884689,-813.75,30.582799216841888,-0.05290397716004214,-813.75,30.56375773070388,-0.01174949496525933,-813.75,30.544777926008692,-0.018887343970523024,-813.75,30.52586115335041,-0.02212096247773053
-808.75,30.583819914930558,-0.001671098520071559,-808.75,30.564699791034336,0.04130123610070238,-808.75,30.545640901826985,0.07057600718663841,-808.75,30.52664463294139,-0.04597596457782031,-808.75,30.507712355988254,0.09401491530090983
-803.75,30.56586220252197,0.03344534600768587,-803.75,30.54672318328732,-0.0033280823150008973,-803.75,30.527646333513136,0.036989963620311414,-803.75,30.5086330607534,-0.012517816337878934,-803.75,30.489684758141312,-0.07354500004118994
-798.75,30.54802840339574,-0.10750974270720777,-798.75,30.528869901801148,-0.1269177485999055,-798.75,30.509774522174627,0.033349706860943816,-798.75,30.490743694526675,-0.0005480864626240566,-798.75,30.47177883403515,-0.05526118816548919
-793.75,30.530318988200417,0.03522990528491884,-793.75,30.511140404593434,-0.033482626646542946,-793.75,30.49202591365329,-0.007076462425293886,-793.75,30.472976968399934,-0.03408273292142183,-793.75,30.453995006594873,-0.0633441932840184
-788.75,30.51273438015113,-0.029234700224619804,-788.75,30.493535101831146,-0.05596345642339584,-788.75,30.474400905537973,2.393947348909421e-05,-788.75,30.455333267871993,0.02191999862294703,-788.75,30.436333649735005,0.10498953163194452
-783.75,30.495274957271818,-0.018500434869224546,-783.75,30.476054358057052,-0.01737036637479158,-783.75,30.456899849375638,0.07194023128559411,-783.75,30.437812931998288,-0.0073313314604250114,-783.75,30.41879509054182,0.16562510427436097
-778.75,30.477941054536227,0.03600498887508272,-778.75,30.45869849431412,-0.10162849492927406,-778.75,30.439523052779816,0.06604782958113352,-778.75,30.420416255483822,-0.02253569770394053,-778.75,30.40137961135185,-0.021846035995827608
-773.75,30.460732965913593,0.007653553577728543,-773.75,30.441467790173828,-0.011133339233770093,-773.75,30.42227078144216,-0.09210457817594371,-773.75,30.403143490678797,0.07730541341515237,-773.75,30.384087451732075,0.018833224699107375
-768.75,30.443650946322393,0.00047775486183089847,-768.75,30.424362485671743,0.049761927531361584,-768.75,30.40514326105056,0.0033176954288113973,-768.75,30.385994849479975,-0.0697428386937325,-768.75,30.366918810365128,-0.019634256026418984
-763.75,30.426695213495776,-0.05072070367822715,-763.75,30.407382783154056,0.031091024132271796,-763.75,30.388140679117427,0.022337369535450315,-763.75,30.368970505141302,-0.12519334255261236,-763.75,30.3498738468434,0.0494377672874715
-758.75,30.40986594976465,0.04399335471662799,-758.75,30.390528849040788,0.015253424131737293,-758.75,30.37126318672373,-0.04338171921420302,-758.75,30.35207059399972,0.03179119478397165,-758.75,30.332952683377123,0.05442593287718699
-753.75,30.393163303759557,-0.013012723497733417,-753.75,30.373800815506833,0.04340523449683786,-753.75,30.354510900180085,0.03203200555512884,-753.75,30.33529521711694,-0.024999494416759124,-753.75,30.31615540641794,0.026316204268037498
-748.75,30.376587392036562,-0.018602049132561884,-748.75,30.35719878208621,0.06962942093241031,-748.75,30.33788390261002,-0.05111652497454068,-748.75,30.318644441842746,-0.0775490220935815,-748.75,30.299482068202853,-0.011806005614878656
-743.75,30.360138300629902,0.049138537959748776,-743.75,30.340722817201865,-0.024120413846789313,-743.75,30.321382245457855,-0.10739523619724896,-743.75,30.302118303301707,-0.08079627662616501,-743.75,30.282932688220992,0.08500310655462885
-738.75,30.343816086535135,0.07643950859800519,-738.75,30.324372959624988,-0.10231758461752068,-738.75,30.30500594992505,0.0678426877374033,-738.75,30.285716805807592,-0.049940171004753876,-738.75,30.266507254606818,-0.03523491392261774
-733.75,30.32762077912486,-0.020067987058052406,-733.75,30.308149219865747,-0.050247571752250066,-733.75,30.288755008336917,-0.07485925463553046,-733.75,30.269439924206882,0.05588249736082582,-733.75,30.25020572546187,0.1435262778603658
-728.75,30.311552381501212,-0.027387194605750356,-728.75,30.29205158149964,0.015144619339012143,-728.75,30.272629385443654,-0.038564108025231636,-728.75,30.253287605155787,-0.02467203359593665,-728.75,30.234028030108316,0.0009852978516692007
-723.75,30.295610871786643,-0.04710227932041845,-723.75,30.276080002430707,0.08951686112285007,-723.75,30.256629019657247,-0.022362945105361076,-723.75,30.23725976833159,-0.08743966327771481,-723.75,30.217974070276384,0.019789295103352856
-718.75,30.279796204356522,0.0014594118335490747,-718.75,30.2602344160955,-0.031867288659283254,-718.75,30.240753824227582,0.05340360573380046,-718.75,30.22135630758238,-0.029984780548068357,-718.75,30.202043721228538,0.06808284538208559
-713.75,30.264108311015793,0.0662112455500597,-713.75,30.24451473260938,-0.027839402452169922,-713.75,30.225003688359767,-0.09857647819279104,-713.75,30.2055770920163,-0.04872573762897295,-713.75,30.186236832822228,0.003322952011809278
