x,g
-590.75,30.01759046007701
-588.75,30.012591245934303
-586.75,30.007611046993354
-584.75,30.002649835988795
-582.75,29.99770758543133
-580.75,29.992784267607806
-578.75,29.987879854580523
-576.75,29.982994318187277
-574.75,29.978127630040195
-572.75,29.973279761524953
-570.75,29.968450683799883
-568.75,29.963640367794355
-566.75,29.95884878420768
-564.75,29.954075903507096
-562.75,29.949321695926088
-560.75,29.94458613146203
-558.75,29.939869179874233
-556.75,29.935170810680802
-554.75,29.930490993156496
-552.75,29.925829696329128
-550.75,29.92118688897659
-548.75,29.916562539623257
-546.75,29.911956616536035
-544.75,29.907369087720447
-542.75,29.902799920916234
-540.75,29.898249083592773
-538.75,29.893716542943963
-536.75,29.88920226588303
-534.75,29.884706219037323
-532.75,29.880228368741818
-530.75,29.875768681033406
-528.75,29.87132712164399
-526.75,29.86690365599397
-524.75,29.862498249184288
-522.75,29.8581108659894
-520.75,29.853741470848654
-518.75,29.84939002785803
-516.75,29.845056500761228
-514.75,29.840740852940048
-512.75,29.83644304740458
-510.75,29.832163046782963
-508.75,29.82790081331028
-506.75,29.823656308817302
-504.75,29.819429494718467
-502.75,29.815220331999168
-500.75,29.811028781203003
-498.75,29.80685480241753
-496.75,29.802698355260016
-494.75,29.798559398862476
-492.75,29.79443789185555
-490.75,29.790333792351962
-488.75,29.786247057929426
-486.75,29.78217764561196
-484.75,29.77812551185122
-482.75,29.774090612506374
-480.75,29.77007290282322
-478.75,29.766072337412186
-476.75,29.762088870225597
-474.75,29.758122454533463
-472.75,29.75417304289839
-470.75,29.75024058714927
-468.75,29.74632503835331
-466.75,29.742426346787678
-464.75,29.738544461908347
-462.75,29.73467933231889
-460.75,29.730830905736944
-458.75,29.726999128958862
-456.75,29.72318394782341
-454.75,29.719385307172896
-452.75,29.715603150812836
-450.75,29.71183742146942
-448.75,29.70808806074488
-446.75,29.704355009070547
-444.75,29.700638205657746
-442.75,29.69693758844585
-440.75,29.69325309404785
-438.75,29.689584657693132
-436.75,29.685932213166993
-434.75,29.682295692747672
-432.75,29.678675027138958
-430.75,29.675070145400166
-428.75,29.67148097487185
-426.75,29.667907441097746
-424.75,29.664349467742053
-422.75,29.660806976502744
-420.75,29.65727988701943
-418.75,29.653768116776575
-416.75,29.65027158100078
-414.75,29.64679019255272
-412.75,29.64332386181233
-410.75,29.639872496557732
-408.75,29.636436001836874
-406.75,29.633014279831425
-404.75,29.629607229712857
-402.75,29.62621474748968
-400.75,29.622836725845364
-398.75,29.619473053966082
-396.75,29.61612361735824
-394.75,29.612788297654035
-392.75,29.60946697240484
-390.75,29.606159514861407
-388.75,29.602865793739802
-386.75,29.599585672971923
-384.75,29.596319011439114
-382.75,29.593065662689032
-380.75,29.589825474631716
-378.75,29.586598289216163
-376.75,29.583383942083696
-374.75,29.58018226219736
-372.75,29.57699307144455
-370.75,29.573731789988642
-368.75,29.57022941130665
-366.75,29.566738906959138
-364.75,29.563260073675167
-362.75,29.559792698951174
-360.75,29.55633656046172
-358.75,29.552891425423514
-356.75,29.549457049910536
-354.75,29.546033178113717
-352.75,29.542619541540866
-350.75,29.53921585815162
-348.75,29.535821831419224
-346.75,29.532437149314735
-344.75,29.52906148320277
-342.75,29.52569448664211
-340.75,29.522335794080366
-338.75,29.518985019431742
-336.75,29.515641754525003
-334.75,29.51230556740869
-332.75,29.508976000496858
-330.75,29.505652568537435
-328.75,29.502334756383917
-326.75,29.499022016547194
-324.75,29.495713766501275
-322.75,29.492409385713696
-320.75,29.489108212367743
-318.75,29.485809539736866
-316.75,29.48251261216884
-314.75,29.479216620628225
-312.75,29.475920697740005
-310.75,29.472623912267235
-308.75,29.469325262945663
-306.75,29.466023671585866
-304.75,29.46271797533883
-302.75,29.45940691800364
-300.75,29.456089140235058
-298.75,29.45276316848553
-296.75,29.44942740248411
-294.75,29.446080101021888
-292.75,29.44271936576891
-290.75,29.439343122796043
-288.75,29.435949101411893
-286.75,29.43253480984614
-284.75,29.429097507216376
-282.75,29.425634171096117
-280.75,29.422141459854878
-278.75,29.41861566875866
-276.75,29.4150526785876
-274.75,29.411447895236563
-272.75,29.407796178395717
-270.75,29.4040917569327
-268.75,29.400328127990797
-266.75,29.39649793602445
-264.75,29.39259282696158
-262.75,29.38860327131954
-260.75,29.384518348291966
-258.75,29.380325480398568
-256.75,29.376010105005832
-254.75,29.371555264538465
-252.75,29.366941090997905
-250.75,29.362144151734125
-248.75,29.357136611149652
-246.75,29.35188514543032
-244.75,29.34634952183907
-242.75,29.340480716407043
-240.75,29.33421838733845
-238.75,29.327487435271944
-236.75,29.32019324770992
-234.75,29.312215012940808
-232.75,29.30339614581614
-230.75,29.293530300052023
-228.75,29.28234047860215
-226.75,29.26944707512838
-224.75,29.25431766557255
-222.75,29.236185765739112
-220.75,29.21391488900771
-218.75,29.185761739941057
-216.75,29.14894087430294
-214.75,29.098752773886247
-212.75,29.026529850552276
-210.75,28.91249369457554
-208.75,28.127580519748317
-206.75,28.21414884649646
-204.75,28.26882484561324
-202.75,28.305988167071156
-200.75,28.332577148221475
-198.75,28.352390252813734
-196.75,28.367649882106548
-194.75,28.37972428834045
-192.75,28.389492970495006
-190.75,28.39754287722608
-188.75,28.404278814292685
-186.75,28.409988149930196
-184.75,28.414880138218773
-182.75,28.41911061126848
-180.75,28.422797948041286
-178.75,28.426033680049994
-176.75,28.428889706397346
-174.75,28.43142330996712
-172.75,28.43368071423611
-170.75,28.43569965081397
-168.75,28.437511243310695
-166.75,28.439141410305712
-164.75,28.44061192452182
-162.75,28.441941222527902
-160.75,28.443145030911175
-158.75,28.44423685570396
-156.75,28.445205969100865
-154.75,28.446044884318965
-152.75,28.44679890145164
-150.75,28.447476176859354
-148.75,28.448083904995745
-146.75,28.448628459643142
-144.75,28.449115510685832
-142.75,28.449550121247864
-140.75,28.44993682896328
-138.75,28.450279714338365
-136.75,28.450582458550688
-134.75,28.45084839255614
-132.75,28.45108053899705
-130.75,28.451281648127544
-128.75,28.451454228736225
-126.75,28.451600574864095
-124.75,28.451722788978476
-122.75,28.45182280214454
-120.75,28.45190239163885
-118.75,28.45196319638756
-116.75,28.45200673052838
-114.75,28.452034395369328
-112.75,28.452047489958005
-110.75,28.452047220451888
