x,g
-481.0,29.9252111149713
-479.0,29.921255404471633
-477.0,29.917318034692297
-475.0,29.913398983847536
-473.0,29.909498230193023
-471.0,29.905615752027238
-469.0,29.90175152769245
-467.0,29.89790553557617
-465.0,29.894077754112402
-463.0,29.890268161782572
-461.0,29.886476737116958
-459.0,29.88270345869569
-457.0,29.87894830514985
-455.0,29.87521125516278
-453.0,29.871492287470787
-451.0,29.86779138086467
-449.0,29.864108514190182
-447.0,29.86044366634971
-445.0,29.856796816302683
-443.0,29.853167943066975
-441.0,29.849557025719477
-439.0,29.84596404339754
-437.0,29.842388975299325
-435.0,29.83883180068523
-433.0,29.835292498878346
-431.0,29.831771049265676
-429.0,29.828267431298695
-427.0,29.824781624494445
-425.0,29.821313608436174
-423.0,29.81786336277424
-421.0,29.814430867226903
-419.0,29.811016101580915
-417.0,29.807619045692594
-415.0,29.80423967948822
-413.0,29.800877982965115
-411.0,29.79753393619204
-409.0,29.794207519310135
-407.0,29.79089871253339
-405.0,29.787607496149562
-403.0,29.78433385052068
-401.0,29.781077756083565
-399.0,29.77783919335085
-397.0,29.774618142911084
-395.0,29.771414585429877
-393.0,29.768228501650018
-391.0,29.765059872392406
-389.0,29.761908678556466
-387.0,29.758774901120695
-385.0,29.75565852114321
-383.0,29.75255951976236
-381.0,29.749477878197215
-379.0,29.74641357774805
-377.0,29.743366599796854
-375.0,29.740336925807842
-373.0,29.73732453732799
-371.0,29.734329415987382
-369.0,29.731351543499713
-367.0,29.728390901662927
-365.0,29.725447472359278
-363.0,29.722521237556165
-361.0,29.719612179306274
-359.0,29.716720279748206
-357.0,29.713845521106613
-355.0,29.710987885692973
-353.0,29.70814735590545
-351.0,29.705323914229954
-349.0,29.702517543239914
-347.0,29.699728225596935
-345.0,29.696955944051098
-343.0,29.694200681441284
-341.0,29.69146242069553
-339.0,29.68874114483142
-337.0,29.68603683695632
-335.0,29.683349480267687
-333.0,29.6806790580535
-331.0,29.678025553692493
-329.0,29.675388950654412
-327.0,29.672769232500386
-325.0,29.670166382882968
-323.0,29.667580385546913
-321.0,29.66501122432901
-319.0,29.662458883158436
-317.0,29.65992334605709
-315.0,29.657404597139926
-313.0,29.65490262061495
-311.0,29.65241740078358
-309.0,29.64994892204109
-307.0,29.647497168876463
-305.0,29.645062125872915
-303.0,29.642643777707928
-301.0,29.640242109153576
-299.0,29.637857105076726
-297.0,29.635488750439162
-295.0,29.63313703029772
-293.0,29.63080192980488
-291.0,29.628483434208427
-289.0,29.626181528851912
-287.0,29.623896199174833
-285.0,29.62162743071275
-283.0,29.619375209097477
-281.0,29.61713952005731
-279.0,29.61492034941691
-277.0,29.61271768309795
-275.0,29.610531507118772
-273.0,29.608361807594868
-271.0,29.606208570738847
-269.0,29.604071782860775
-267.0,29.601951430367937
-265.0,29.599847499765453
-263.0,29.597759977656022
